AI_Investment_Bn,GenAI_Adoption_%,Cloud_Adoption_%,IoT_Devices_Mn,Cybersecurity_Spend_Bn,Automation_Index,Data_Growth_ZB,R&D_Spend_%GDP,Tech_Market_Growth_%
273.34574360296295,30.870184115454034,72.9144206210625,22541.825501351745,185.1887575219935,0.5947889858115083,183.664205800525,2.8366621065550435,74.20064868214699
214.95387420207175,48.00830108050113,85.23868367987883,19290.443325595246,181.70028640543214,0.5657035948247668,144.87121859152845,3.2589178292746315,78.12958244493055
283.25618927059725,34.83438588974784,74.97102517607242,19951.59567455849,207.97718379261497,0.6614800951608288,160.27224764448994,2.917568031814239,73.12079488347143
239.20671612007067,32.076667198732046,61.13132958060585,16438.298807815117,178.19267079876116,0.7726726476600545,166.13781119501968,2.798479784490389,66.60454564508416
275.8718809212465,43.12668638167964,64.73711162870298,16759.03975520226,193.52769190037282,0.7249700017046548,176.5950082710186,2.847146217563592,74.04576932599316
209.05668635560951,56.77251184115664,62.61018652118857,18247.16171652701,156.81904883986525,0.591857758029659,184.53502612863687,2.3945828130862283,72.9701164936008
219.22623825679398,48.84888976951564,79.01897669398153,20188.72903064285,205.96471228918946,0.7786851099812356,173.98497670564893,3.4035348484320216,81.98410524820504
179.71609031662575,34.804104116702554,68.83688304216923,19873.522841113758,200.0609364316265,0.7948329026256827,163.87418888590565,2.5527988175397858,71.35364732216743
329.1830039393376,63.27045068762897,82.18645407318888,16282.711697285598,180.37623198072015,0.5663242816333673,168.04652788251568,2.8399602706419205,83.04890938413845
199.20572670668503,45.42391633985753,70.7777409343466,19246.368487916494,173.6489884159801,0.6943189716052989,187.27292661239494,2.770475772937297,76.75855794245197
278.3112694018581,46.99624601918383,75.28575676062471,16839.637233987632,193.63720573911058,0.7568263618599742,155.672821142606,2.8705489736272054,76.66562407128929
241.76147554158197,36.49307166662967,65.95533988394246,16914.83189021815,193.78673787516274,0.5883244164058695,207.40645576491207,2.9209654200987187,68.91359223180483
180.7042656932666,31.08453857050305,74.46985305042777,13462.616708223115,224.1849333677937,0.7579886092510055,164.4956980999766,2.6250494060031007,68.47666280902291
202.40261259467505,33.457956096641745,76.06636936874925,23404.894943454176,207.72044871428616,0.6936619806759188,203.61491301226943,2.298067071452912,73.71388302563837
238.03110519685572,43.752234146127144,71.92743404781366,20206.38215930962,188.48066368518857,0.7772228923069653,143.73143091482316,3.022246024697595,74.26964862154291
260.5173736958778,51.37278660336877,81.94421958581951,22431.061508963463,221.83927824287437,0.7012303334007226,178.2166994149253,1.9703690785369012,80.65930620310655
247.7363012075972,39.74863933299687,70.07290878796418,14721.254375286713,164.51007441124293,0.8434246385913466,195.08053046331352,2.8086512689920626,70.39894122302759
308.33324190219207,41.016467099244615,69.55207892345747,17558.322667612574,202.02481449064933,0.6779867456516224,195.92606369501925,1.8546722263450321,71.88340871499595
257.2331784637562,48.27750561241351,73.19957871200529,16639.09529167345,202.0463927975261,0.6973768730550988,166.327140785158,2.2702565797559693,72.33437299110707
272.9305844888898,14.85497104006561,83.11427201424095,18210.95418865473,229.35486324714194,0.6222730663614331,183.59689653038612,3.564431115120278,73.9515049680493
236.72289296681052,13.701280633050917,70.21371308903724,20949.499544692928,225.67181762395413,0.7293167466668264,190.22435297016835,2.064436596007123,62.78901721030302
238.95660561304456,35.689244783877655,76.21428098402357,18533.550747638215,201.05821148012245,0.7479006064544849,166.6862429879642,2.7219021187066064,72.96431805747203
244.61047448400703,19.247550770131234,79.09289562761379,18016.79886809007,198.29245088593757,0.791766302237667,166.9440509906134,2.4623744322894185,66.78802159653783
283.92731472447406,26.70556860259443,84.83259525089228,21174.784521767313,211.4450920011636,0.7477791711213398,167.029895918214,3.07188049303588,74.21985095022235
252.73676668324288,38.48955468100411,66.50963522733707,19078.07719216656,180.26765219625096,0.7336657503425124,172.10524864189614,2.6170061001262432,73.8314560168757
331.01009250373414,28.75530323998209,71.13650850007946,17091.27861864365,176.04371364115127,0.5424597122671373,214.12849409880653,3.446090490060886,78.8370558406326
201.7514460285328,28.15224112401564,81.94703982192792,21467.869436455214,205.35829705104916,0.7583527255775762,182.31723770608463,2.347745153681776,70.18734614434759
299.61444175298936,49.99217142036179,68.32103760619846,19849.37855425409,246.46865694074458,0.6039087409082441,187.29293458088642,2.2377811219452393,75.61045729279493
226.7953814803646,41.093619322672524,82.85824131149151,14582.183716963646,197.09872763638938,0.6595563927669044,142.85617971352025,2.639691940535305,72.9220670282754
306.6997575030204,17.443876934667813,85.00971731567023,21440.731576709586,219.92362630993154,0.5804882217598027,182.9206338309255,2.1801578405942887,67.07537957414904
243.42857643151308,48.68981257306689,82.03750210693127,22322.565940186378,195.1055887689434,0.6825726024963749,168.75309700796237,2.458248945188609,79.26259715405078
236.63910084245794,38.483718433418204,70.12354900487951,17353.34028228424,174.26396246564636,0.7625883969215784,188.57215777092952,2.51777962987296,75.56743860735418
274.4288537306474,47.3929631759493,75.30917419735536,19129.270020617052,211.18816087521114,0.821828172489662,213.11381526875306,3.2000375491308395,82.65694811082957
223.09845255929352,24.53329415197666,77.63018520264713,12478.517079879737,183.38168021182514,0.6516064219463606,134.96644986390098,2.3312702476629523,64.37834882249949
217.7899371730528,40.1062694678795,77.79120954814624,14005.109645490244,175.9348770183925,0.6648403349648613,176.45614905602503,3.141407962722096,76.82401972007693
306.4774577776543,36.93952706160683,70.5180006325923,18353.002969158915,209.82667768900907,0.643939805458006,185.0766232882718,2.906204604226003,75.57615021764448
225.6907606743252,43.419277919057244,78.31440729641466,21219.612456721516,211.39498023017347,0.7459707958195974,156.6242511665616,2.391885205047292,74.72597552531425
287.85111791622626,37.02376349468096,81.19060983503834,16933.476199853583,236.11368536587716,0.6086750674243193,185.31258897814305,2.6197738380600892,75.30486223233947
170.77504161948104,25.267486093993938,81.63031690319332,17522.07696457908,223.40945593513254,0.5837134805290287,168.0503675821066,2.5626512092730844,66.09905825214585
271.16409878019635,35.052994365485795,74.31666992780451,20657.489392152343,215.49764706467656,0.8088927792813136,160.21031361660482,2.7773551212178536,72.63710738004642
274.59096341666253,40.226644959184284,60.55731647568196,22073.662920419363,223.15282085116692,0.505297207372912,192.85425415043903,2.3158402324419627,70.37756831023464
284.77779550371946,17.42509036971864,72.88716375318592,21710.93591972586,145.33104609885038,0.7032124313912477,162.2400899000461,2.5926724724767287,64.33960969689137
238.42778156843374,21.752556293120424,64.20979896577359,21377.78150391019,190.27912775271193,0.6038052130260908,171.9539232625608,3.019687083194903,66.36512931893411
265.2821689981429,34.76342892697156,77.41375654959222,15987.41506988529,206.79886325441706,0.7844660114806774,196.85911244878625,2.494187818067994,72.33959556091388
277.5998602855618,46.06509427504095,69.99959412718124,16835.11059380837,227.78840679839342,0.757945531063217,216.93634555077514,2.671828995097082,77.29887367509875
134.9813271116344,33.920958522561065,72.18112411699927,17994.623506744414,158.83060725486334,0.6772175528361104,167.6610116936102,3.1469389886654966,65.1531475305939
250.7876441408368,18.257132232977163,70.04504561680665,16044.37406056535,155.33034278613925,0.5260666647813204,189.80673065359585,2.8254543775157357,65.43202200566537
244.6361138733493,35.24957593055495,85.31041939855126,18875.182164624737,154.89667135414487,0.6339865570595289,200.4050118787893,2.715733644824774,72.04296805119974
299.5449107768853,36.42512058254044,80.12687568750039,17781.331251616848,185.86962018107974,0.6878982495858321,166.61066547108064,2.32364679384534,72.88600879293074
247.9517003816871,30.637496010662744,72.96740521253503,17587.730314459295,209.49441626751502,0.7552915490709096,155.03404450641708,2.9702455537315133,69.95187606014079
245.50639929909758,36.222342813619385,82.18643806275381,18783.777863547915,158.35655201114207,0.7506697352903853,181.73636137040037,2.965802914232693,77.95618106771299
241.02023483057323,35.45895164423973,79.42137816199057,15799.16933882063,190.36921426216603,0.7468605123951909,188.94254135154588,3.002775020485582,74.51947895940242
188.007575124749,35.28096422717745,80.78412761384274,23213.186380342897,212.57037533739046,0.5690389690366393,170.64390586192872,2.9768482538227823,74.24625241089058
245.7230194208191,40.07695221177635,56.97641512589947,19391.42900864425,197.00538494134193,0.6560978977743092,167.8175767800109,3.166854974122252,72.47936697271292
250.2130429746128,29.82104469856693,91.88575390297686,21446.1518828363,159.43472367965057,0.6480453041703511,140.6113999695561,2.7288177619436556,76.27368946138012
246.25688974497743,20.502987149029355,82.59148215096086,19417.490145413536,213.15920337536923,0.6807915505296113,187.85435902585039,2.887860143716562,71.04379788532611
246.26677606554415,13.896629435972734,73.04560187932263,16133.374960145364,221.00325477371197,0.7076864880862821,206.56101972369845,2.740510665427669,63.785369771319495
252.2012105838881,45.368520464374555,80.44453669088823,22443.77224731861,173.53297917003434,0.8154689879632057,157.52155855162727,2.988721659734079,76.3291893671471
282.8485348026419,26.782610142786368,73.05820774896833,20627.530919261633,187.95572107585608,0.6667149243736282,156.90315039744004,2.522722015656204,67.4237495776897
320.424049220289,41.29391959776751,82.094111713232,18638.482771695075,171.55441232712226,0.7245353402015019,156.5330371437034,3.1828506126849,75.70705951209433
252.4152771947121,46.73948560217356,76.90712015216458,18242.351400944914,261.06766352896074,0.7851844895337533,168.4645129801342,2.907121630471495,77.64519681871657
205.9054048946445,33.34027050002577,63.593320870214065,19192.743271491265,198.11735603498252,0.5938830501985921,189.44301193737022,3.2992521974726063,72.15426252878608
263.69549357935813,51.43380822469525,70.49039234123343,16658.682149636534,182.49301205228673,0.716737489878129,172.7121550068681,2.5031686288110255,76.83128623591604
288.51048545458036,50.502241664175685,84.92019070347409,19963.65732658721,207.01828124694214,0.7539779222161564,188.66253276483013,2.948732028900417,85.28859727170403
305.8242283082861,50.89124335786307,67.44721428855216,19595.13473173335,168.46853737618366,0.607872896142845,152.81302966298813,3.0959473921059613,73.2033485787112
278.28728508592434,55.10689837289308,75.37151638823339,15371.236935678302,207.23583225324012,0.795708517783451,160.5545419759892,3.0543271638114016,80.38867557330276
212.92804859680214,52.777499629387755,84.56227309674635,18553.482987549687,202.6357522843,0.7251347618311208,165.7945116605798,2.8342029589991333,79.9536679723861
276.11818940076773,48.449969772945124,82.2690968959754,17024.017324351556,226.18130694211874,0.8021957442567279,173.899378344203,2.746748651262673,78.47084222899763
241.54638617976087,17.13925372972485,71.35609030674954,17852.640377323864,157.631776056673,0.7941702416517202,174.30464512819952,2.4172976262443893,62.53285550845555
281.4259426873924,36.21824084529984,71.05256641072982,18767.834808374377,201.4742501331112,0.721017345345155,185.4388944600932,2.8048079293058428,72.15111508799225
258.7772599552785,44.95809862786692,64.79421306352098,19599.719511406383,206.3799026942544,0.6598300765150628,176.19231795995904,2.426835038198997,71.25391560181292
283.89432584686966,36.973112099884126,79.75946852766097,16610.23056275858,187.74397552202973,0.7600485361814686,190.7716690679223,2.8720388661155725,71.51883122239528
229.8541675097244,28.211779393172996,72.26885621776853,17151.228719192226,245.58202001405573,0.48923418000098007,191.04439804011562,2.3357292295764145,64.9774890460997
228.56212033605502,44.873724095012406,75.85034606857913,22724.229119000618,171.56035303375842,0.6183329937271002,166.58526841060018,2.6671088620983445,74.43498833467885
204.09902726202003,59.28980815297615,92.83805881414926,15434.530153797985,201.59333985023108,0.6911608244964048,167.19776448422743,3.021753233445057,81.25890703333378
180.93345589082128,39.60614289305803,75.02033385166742,16173.897298966116,174.19371333152645,0.7231193268946052,169.08924568029656,2.7184747511248046,73.76797394095821
244.41095656932043,32.98937845071708,78.90482353554931,17550.451238177364,174.64979589587782,0.9192050979961983,198.17621255278152,2.901119290166285,77.85706282087196
226.18503611867527,49.74753832876269,80.28316120444464,15379.742175626656,249.16447640786996,0.7774488314115799,181.0465608138812,2.893280247217248,82.29620470613969
318.1448285241362,38.316419951465804,70.79293066967143,17856.339424337424,187.60752684967218,0.8948235520307043,177.36721509778963,2.7819861121692027,79.77174964702921
320.4724640190778,46.89289683141344,72.41394572235103,18963.879267259603,208.96331245205545,0.6762809237117399,179.8638875538124,2.3755327158195745,78.38354004886479
164.56011874039783,19.09321649711001,67.38698034155554,17705.81694041152,168.44441406135914,0.6266834311138848,208.30502120510388,2.8823301899149087,60.915455189437
335.82937828707696,32.70432902616568,68.64699995196017,13206.57462368361,193.28768488103955,0.6653102605315958,208.1250574330542,2.623544253845696,70.80550814429239
321.0873857329919,35.54443483494101,74.0934626708771,21342.087271815042,217.47261494361376,0.6935436771669337,179.33222155359945,2.4901546449563723,77.03381553336428
292.0337956249385,22.847543407600266,72.64772811285398,17518.89779880722,170.69488474736187,0.5591568115362737,215.7052328449523,2.203812889576536,68.74667248333432
350.4617514950294,28.172012707686257,68.32640422251083,17302.092933746248,189.89161143097934,0.6996718912711735,189.4600475335257,2.6305621287054666,70.86531675552962
352.21613204165715,36.53036245029531,71.4616913233189,13591.755829911002,215.22610929975508,0.7104177631623215,178.74263239617625,2.5234757392344727,75.76940020316944
331.33794532833736,39.56621279523319,66.62959162151648,20279.890423431785,256.9741489511147,0.5424103286038623,188.63274873499742,2.284688763004261,71.92521101448985
261.6942666125468,40.583875288361554,70.6756940274444,20376.980419576,178.03406749445745,0.7007643440640324,177.97491077292702,2.7323762327299757,73.40899877034423
260.2665586328396,45.58666608734664,80.62244074452553,19016.096817510876,215.77169317218969,0.5760203611066737,162.2454378232037,2.981258970219257,74.63719730384076
303.56291939605615,52.1765586354545,78.23323683544427,20255.495423981378,217.92426801897165,0.6773837758157594,190.95238076278707,2.978496546435816,83.45785882322947
229.18673958569264,44.73379879020583,72.51220178217292,17856.978480332757,214.40185309633915,0.7447202146890713,196.08889462672644,2.281628666764759,73.07774185099889
251.34320470880277,21.44630385653122,62.412787876660005,22902.616942332723,186.80911187167055,0.5634728251620241,162.30022834691226,2.4471616763235384,63.04260463117922
188.09558531065687,36.69080278595414,82.62363961486207,21719.815295902084,175.406757802225,0.6642084328752725,170.41799141996393,2.530238170791251,74.21617764559913
236.47786304335318,28.18025909369675,73.85073011802912,17968.764365449693,234.9655461184962,0.7837056531334843,166.61012700467805,2.787369579073067,70.80861362601412
269.84849566403466,29.626747173097968,80.18325561613655,18418.51812912052,162.03270473893753,0.7390072224049751,199.12126742790582,2.4822303180254637,65.09495814889533
253.21764983623098,40.39343559755413,61.653297587149694,13468.532038172381,179.77845386580253,0.7089395854778922,165.55217417602793,3.149435908968399,67.1460109601752
279.5050875476868,38.105787819008924,80.64458715067761,17301.412660590686,231.7015900418249,0.7308948420984465,210.96770116127266,2.9683810157418895,79.95106353893829
366.79481920854727,47.11638798087896,62.70311755209161,19122.053311227148,168.33286882902578,0.6028095018907221,185.02179462102401,2.7009667425267856,80.46461262197906
272.29865858218585,31.634030373189002,73.61505091463482,18771.596641711276,193.22168449658056,0.637094447930737,185.40215563443286,2.444817467093393,71.05169861278112
227.70978731540316,46.02090105749943,69.1277564484451,14054.690462342185,243.7104114868077,0.68779534721785,183.6390895530726,3.008869011291141,73.83818223540372
217.3450274153726,33.4205666756323,70.95934983490599,21081.999639733647,186.37453311102115,0.6638330906743898,167.91582972535846,2.7585939242528936,68.52204966248082
318.70056343215333,29.444883072772026,71.1629813545194,30135.230925649597,179.1657317919348,0.7455632652085936,163.8040150426925,2.965835794057583,74.23857849868632
222.8101130173006,46.28561200059885,67.63460945150149,12782.669397731395,160.47546346020343,0.7462825637423142,159.00179045882953,2.834274036990099,71.8094522864766
287.1973712931949,57.97404361565451,70.74584816268195,22261.70235922262,188.00194396125966,0.6751611758302217,155.5645147489394,3.0466454423388702,78.29731144717667
293.84612997019093,38.72624582880902,74.34258576408722,22727.546034669194,215.82957327797536,0.7879582108864899,189.92253857827998,2.904682802929445,77.62033091890638
295.67794759589367,28.70902863740848,75.10699176914122,19411.9527507868,185.19251367245357,0.6183742707999031,178.57646604058434,2.797343385195944,72.05046040350942
216.67375129401591,43.93963409216898,74.61768358206912,19867.466591586435,200.7389598048526,0.7326280745344905,178.3270365637953,2.3780582258541494,76.2358228152265
281.01461139587747,35.54937377897536,80.239600039557,20627.665968138062,185.25055469851208,0.823778757754588,171.5034521750354,2.5661093008635762,75.5471409279416
265.11977643553126,42.8137596828848,77.27451526338746,22498.543965302983,224.9241888980373,0.799855173040254,168.84294248417925,1.9565684566738804,75.72097016382033
209.56767918381954,39.65543481973339,77.70798491929115,21846.51732255225,227.266647963177,0.5710239586746786,175.43960434645018,2.6452026495392063,71.53700137199768
215.12842242521884,52.94689518496503,82.11818891287638,18267.08160669493,193.80001186680704,0.784765192849865,182.09371539941034,3.012093593120859,77.41536486087004
288.50820852752446,48.25007035738485,74.91833652108733,16661.39299673019,241.54465391184482,0.6005608690035997,179.74979614189982,3.0765791968029883,81.74701500854977
352.44956425385396,46.704778372523876,93.66361978026123,21121.13446504631,204.40677658262595,0.5053917394774676,166.19990326933228,2.805703193550473,81.23034461285154
280.1498459603015,56.10657392310092,79.43951688016591,22856.88659946688,204.67529726897504,0.7382870603174576,177.39082479973834,2.9323969309603557,87.27828149537726
239.83787585368674,45.47572599474288,71.62308578209209,22380.842574939903,153.72648270825846,0.774454805203384,168.15058678204483,2.3176298640534214,72.8720647917827
166.8151746377494,42.77696345671433,75.95435611040455,14344.633953406323,192.4895235938504,0.5923557448596329,213.01281423459594,2.3090055337578965,73.14401007368315
300.22484783500084,28.891223932609392,82.31771163097675,22343.677468078422,199.18115783073293,0.8195432560672204,196.71359842786507,2.2034340881585672,71.40233571029204
291.7065225938098,23.187148237435483,65.58750009116162,19858.567420113548,208.90653640652056,0.6804409426189376,207.25593452893435,2.659381142627483,68.66946245236751
292.85322272102775,44.727405020194155,60.51296149513007,20605.692388574917,180.99701183230502,0.630104257882722,169.05564525651315,2.5090230095973336,70.07100263462138
274.5976453832781,54.10308499537941,73.83246063616512,14838.615707038993,175.70623680747485,0.7289835658818192,173.2268902777306,2.550617772927931,79.31294108800402
292.1149417482837,54.351334296013775,54.13445701286769,19395.20238962275,239.30687647816723,0.7579633459348827,191.78984888792496,3.0174398737307557,81.29999838532186
230.31585320749733,32.14122704466808,69.97845239325063,19459.47720972059,220.61355425433425,0.7706719147996064,159.91262607753373,2.673442040497787,67.71075172644517
351.9927350883031,26.021572465144835,74.23157245950149,18625.34582035195,245.5055427737133,0.6400371666051999,178.39667132885003,2.8288078484707144,74.55240847843673
286.96119556326386,35.8603603309416,76.76419426027466,20368.48981690167,173.6082407836197,0.7292862658482907,213.75783237203058,2.5491128320638814,72.93229711762967
353.02821768604787,20.28625250763034,64.91662255807123,18519.595971948587,212.6073829597496,0.71317816449139,201.34513663852448,3.043680839692055,72.08685653071136
266.2917560780797,25.605508725232202,89.69847249367251,13539.559397320514,196.75878978269114,0.5967329095871572,174.91007453598112,2.423628944202668,74.20516596859063
195.83043863189386,38.111377681586184,75.57092435526643,17105.140521434852,171.839903340033,0.615630525885315,182.7984418315512,2.1028994133151158,72.16083278708815
244.49502505176207,42.1063334108503,67.06010379136187,20466.93107506235,191.98638469212574,0.7407995198469816,173.87054510832598,2.6396031265643787,70.62181779900399
270.85777756215816,35.903057932761996,80.39803240985918,16017.64873319074,162.03165353212628,0.6651442144961953,206.76345128769003,2.5062640236833054,70.69630233739866
313.02088921545686,24.487509118536146,69.77210829551767,17680.55705102056,182.92021640890889,0.738327311316972,181.72493429020255,2.344495489791781,67.2272581565874
275.78918648464673,51.88397070582658,81.10100524746379,22277.968576980096,216.92797696713578,0.7865909413562797,199.66590547694798,2.934065898130883,90.80744711514211
216.83641738393794,36.85426422688578,84.30858153013467,18928.079826220477,234.07895149601498,0.7146690157705035,212.5334515462716,2.881599051169941,78.38205926533549
197.3206531042855,39.60885969928257,71.0326874244898,20721.008703627635,180.69094148460192,0.7783789617463132,177.2697270468925,2.865792771067335,70.74984588600623
218.2443214615775,29.726108404376845,74.54735946494765,22448.93855336222,240.5024559857219,0.7280802164432902,168.19223343923804,2.639879421035907,70.27811839670322
310.9048653996395,39.44335391804685,81.13577687542475,15910.57209462426,146.47596874081432,0.8081828696092863,173.8140773103632,2.107780635736008,74.42495406418446
237.99445116083388,53.40690800684867,75.4907814705901,16621.59675723041,210.87231996072168,0.7649419800464825,173.03642792617268,2.9225111287111467,80.35090404819924
240.82677531796784,32.83274237392479,80.07174705366994,17160.117432076815,191.47188683305606,0.785122068148844,192.916258841174,2.6521770280404695,70.58018254644742
203.70396627216957,45.53178018451468,70.59930827208618,19166.25686328925,188.67419427233332,0.6900341388638792,134.70542489469193,2.8805996681950594,71.17774423045303
299.9212163266113,43.46977596251755,92.45215625877432,16159.952471515524,144.67669515134912,0.6574870546903882,196.25337938562402,2.9356411243886047,75.43422407284052
315.0622165872852,28.945033183227093,69.25717623398837,23206.49721515333,183.8574225697712,0.7285152312853227,209.30534659956868,2.8705679037719682,73.53785150482713
258.5614776735734,35.03219932905705,75.52544085921097,14992.401644574202,183.30333402686114,0.6555518478485077,163.57932862482699,2.6697021702745203,65.91141857945459
321.70850900296784,49.11048489179439,68.20179995053732,21351.026458201468,162.172736342066,0.8172250745435721,165.74175194883227,2.50423007040609,75.22349033725986
296.82932454915965,54.02475317801627,70.56520781395868,22711.302418603747,192.2715693471188,0.7304881587976098,151.82509160246974,2.548878951567662,79.09996186808118
277.2561142590967,51.784625702208146,74.07763333328958,13104.447672880166,200.52862664107153,0.7541897103380483,163.37128350604365,2.65151334719405,78.41977094749967
287.1775982418612,44.10021307903113,67.67241944682908,15053.682010559522,204.19537252490943,0.6943393817053464,206.3060629719779,2.8992320347081635,77.56739380849992
206.31690796305315,33.910050654527744,53.42984529127709,18032.267165428515,182.05496817688027,0.7455001247677563,160.66503955861333,3.1566832803957827,67.01521824161465
294.3180214327417,31.944934373790957,81.92000221470884,20034.952295532148,198.47641555407077,0.48126319185179245,182.73196740940676,2.3289816169720607,75.61696070034898
324.4960695242195,40.086662696158406,61.8297047942526,17313.875841310113,223.89196294859494,0.7935613827980539,157.00827880560817,2.55114600599332,72.17037338982003
259.9330757279483,32.13268155169811,84.99558661373051,17025.449342743777,228.40923456466322,0.49233821513548115,183.00429175705975,2.74198776057132,74.99999052105028
228.4481351982565,23.496650736616743,73.94519626490865,18777.916453240945,222.52826907260624,0.638344878288183,171.40372376275414,2.2148342424685676,67.87859398580872
237.9568160303696,43.98677826445374,64.90316381388426,16891.302695775867,222.82265936227088,0.7068457710154877,198.0383699241798,2.421650105233516,75.48490985835438
