tenure_months,monthly_charges,data_usage_gb,customer_age,is_premium_plan,num_support_calls,contract_length_months,payment_delay_days,target
-0.9080240755212109,1.3232617123865018,2.2044372393033558,2.0289552084065203,0.0,1.0,-0.15079098310800787,1.3426520596654712,0
-1.4123037013352915,2.8276111998663804,0.5805948155402273,0.1512132013847829,0.0,2.0,-5.239103671278763,0.965149639183992,0
1.465648768921554,3.800392624608244,2.3144312142180232,-1.7500383188397617,1.0,1.0,2.0678428889813674,0.869603701737937,1
-0.22577630048653566,1.3052579568719014,1.388974005288231,0.1481304725608643,1.0,3.0,2.0621624532344405,2.152703455900251,1
0.06752820468792384,1.3828600893259964,0.6706128483145469,0.33049560862590655,,4.0,0.778802059688873,0.1653690803812493,1
-1.4247481862134568,3.730851101383621,0.9243786905558201,1.4547453852813392,0.0,2.0,1.4918689166207284,-0.04458266256597243,0
-0.5443827245251827,-0.8046125495431307,0.3939038959939744,-1.6807020617559054,0.0,3.0,-1.1483240257721714,-0.3323915610911432,1
0.11092258970986608,1.4172188372254861,4.110309307630575,-0.7901377074796097,0.0,2.0,-2.5009731500731247,0.8030761422604018,0
-1.1509935774223028,2.2856358348875867,1.1006678891189938,-0.8158351847126024,0.0,2.0,-3.5078055182481678,,0
,2.6738280819275513,0.04483718262753379,,1.0,2.0,1.016275198819137,1.0774853451150674,1
-0.600638689918805,1.2352899602136762,,-0.3363302380396864,1.0,2.0,-2.5012298480163526,0.1846154055883492,1
-0.2916937497932768,2.0516615175587622,0.9763444813417176,1.530563803788879,0.0,4.0,-1.7475242999355367,0.9401474697412223,0
-0.6017066122293969,-1.7324910301194842,0.057982223689079855,,0.0,1.0,,0.23130065336252764,1
1.8522781845089378,1.0126273814992275,0.024174043172858026,-1.4067348911805517,0.0,1.0,-1.074939778830061,0.38610661137992347,1
-0.013497224737933921,2.6802630688317013,0.5978810735955458,0.4312181362303926,0.0,1.0,-0.4704544340192177,0.45240684298661604,0
-1.0577109289559004,0.5265589486179807,0.40450084270052383,,0.0,5.0,-4.616234640840148,-0.6902111075404478,0
0.822544912103189,2.088476332384396,0.5767849013146609,-0.14881368325830335,0.0,4.0,-1.4669927024535319,0.40201062639451945,0
-1.2208436499710222,2.670308751204047,0.3047513402178592,2.6707050440552766,0.0,1.0,0.6483266336989673,0.8934999760235244,0
0.2088635950047554,1.4861761987133526,0.17998558363654732,-1.7132506240550305,0.0,2.0,-1.863634619327187,-0.19167810381967054,0
-1.9596701238797756,2.2556956564948565,1.1684234279959815,-2.5550453653558156,0.0,4.0,-2.7243268318080793,1.8370858852857044,0
-1.3281860488984305,0.5559011520730817,0.7227224824492772,2.348723238868496,1.0,0.0,,0.5034200186511354,1
0.19686123586912352,1.69008308045593,0.22333633395729796,2.0860871877733,0.0,3.0,-1.8485034292241707,0.06123847569963403,0
0.7384665799954104,2.915324254383834,0.38505887810498934,2.9555392556030684,0.0,3.0,-0.6310222327960416,0.03992218351032495,0
0.1713682811899705,2.2354594414526514,0.8960174008256985,1.0763609286745561,0.0,3.0,-1.4208877688794879,1.4593580914991318,0
-0.11564828238824053,1.1202030956540967,0.07497071927568316,2.6201275600028975,0.0,4.0,-1.0008672568372203,-0.07736475400927834,0
-0.3011036955892888,2.3363246064361896,0.1595269502481864,1.9616941505046652,0.0,2.0,2.0592205883291816,0.7086680175939712,0
-1.4785219903674274,3.071914685954927,0.07606669362010111,2.066557998720521,0.0,2.0,0.1438715392021368,1.1181253202078847,0
-0.7198442083947086,-1.074911917866217,1.6730026822966664,0.41484942272560943,0.0,1.0,-3.443570022929346,0.887951016655727,1
-0.4606387709597875,3.7386110974338465,1.3959780297071187,-0.7058124124997347,0.0,3.0,-1.7441644154737537,0.10612589170238323,0
1.0571222262189157,1.495617891978392,1.3996346762745924,2.6073484352596914,1.0,3.0,-1.825225685073661,,1
0.3436182895684614,2.6382348998603455,1.259927273114059,-0.4072969463046334,0.0,2.0,-0.5672570276416706,0.6090435191072502,0
,3.795870385467842,1.106802004034411,0.23291620349801434,0.0,2.0,0.8175666595602655,-0.7039593430216884,0
0.324083969394795,-0.057510545845699035,0.6481583568687649,-0.32331415724887336,0.0,2.0,-0.9363248818289197,,1
-0.38508228041631654,0.9358384963586801,1.027999587633613,0.3889098837611824,0.0,5.0,-0.995076429073937,0.0704899243967766,1
-0.6769220003059587,1.5671769561864428,0.03911673553863447,-0.17696952604603666,1.0,3.0,-5.463108440778733,0.37707737168400307,0
0.6116762888408679,0.8243697183133576,0.9714452148991833,-2.7121946485231447,0.0,2.0,1.6480896283242772,0.716625763591076,1
,4.602404863755213,1.5045271728263059,2.2922891160461916,0.0,3.0,-1.3357341239622258,0.12767564526381536,0
0.9312801191161986,0.7148418592598109,0.6938641582958457,-0.33363708650538104,0.0,4.0,-0.4827176615953459,1.0298354053952359,1
-0.8392175232226385,1.1666798307697002,0.4424092070617669,0.5336618910440922,0.0,3.0,-0.48744074541712334,-0.2726882982119804,0
-0.3092123758512146,2.306583547404465,0.32493645901694934,-2.1648731834520776,,1.0,-2.538457196944171,0.09793364361691975,0
0.33126343140356396,0.19677571088586676,1.0294651695317696,-2.9796729121041654,0.0,0.0,-1.4878154849178,1.3580062413338732,1
0.9755451271223592,1.4064789323656042,1.1802601795062995,-1.5282594381381422,0.0,7.0,-2.55418630693834,0.5176939092039287,0
-0.47917423784528995,2.4761798918752627,2.0476917423005667,1.2275161928001017,1.0,2.0,1.766659497096705,-0.23976992657077334,1
-0.18565897666381712,1.500709393426233,0.4190582006971966,-2.4048328193227286,1.0,4.0,-5.447706124742471,0.5551097519253408,0
-1.1063349740060282,1.8599197116500776,1.468686491865232,2.4533246423188073,0.0,0.0,-2.9066469134730917,0.7811576371383124,0
-1.1962066240806708,1.2060018313274437,0.824066728027723,-1.7098645838628925,0.0,1.0,-1.64413964970729,-0.6102134790798204,0
0.812525822394198,-0.27170546377115024,2.1441848042284413,-1.7724383142493452,0.0,2.0,1.9949914318269046,1.6579989781256632,1
1.356240028570823,2.482389817008858,0.7503782969627992,-1.910952230271027,0.0,1.0,0.4156326412763025,1.7525824950145674,1
-0.07201012158033385,4.632399607470862,0.7290434688100399,-2.9161097221718117,1.0,0.0,-4.276080573885775,0.5840005201804731,0
1.0035328978920242,2.027602446175157,0.8624587311524272,1.630832810869408,0.0,1.0,-1.2310188622503218,0.35994283827386786,1
0.36163602504763415,2.3378961758713244,1.3835595247660255,2.250207187471551,0.0,1.0,,0.5160608616094208,1
-0.6451197546051243,3.0390841326752893,,0.6849762156971932,1.0,0.0,3.4538062784956036,1.1251356895961502,1
,0.09600425517995115,0.07640961575208148,-1.8708001099208262,0.0,2.0,-1.6794957243616182,0.8168265447513388,1
1.5380365664659692,4.553771987194408,0.05491521657386787,-1.2883320183547216,0.0,3.0,-3.3688761356061745,0.6674597404007488,0
-0.03582603910995154,2.303493194634203,2.7733944452648336,-0.14443981581022047,1.0,2.0,-0.35526346194113934,1.4676310562130666,1
1.5646436558140062,4.447785348633664,0.754757992728456,2.7260757097398045,1.0,8.0,-1.0865712097592193,1.2916571547932956,0
-2.6197451040897444,0.9004505067140158,0.9542600662026531,-1.5158917690935432,1.0,1.0,-0.0733826576227713,-0.1719395795276869,1
0.8219025043752238,4.727092883836737,0.6585981349701749,1.389875423519328,0.0,1.0,0.38094986967466693,1.121177082346022,0
0.08704706823817122,3.162733241052175,0.09833795676655568,-0.3633106602424778,1.0,5.0,-0.36013661572433575,1.3061344247699154,0
-0.29900735046586746,,1.4614032333489657,-1.2129159098398692,0.0,2.0,0.05639344733462548,0.6947817890403293,0
0.0917607765355023,2.351036681529722,1.37525410994508,-0.2645043778673175,0.0,1.0,2.2713699727233467,0.9193233920986004,1
-1.9875689146008928,1.627207072888326,0.3735353152364357,-2.572759694752605,1.0,2.0,-1.582116860574799,0.28479334323687744,0
-0.21967188783751193,3.800797487710809,0.36562811166817644,,0.0,2.0,-3.448861804417582,-0.3430941627682236,0
,2.2105398047720706,1.8191802925722247,-1.5401884321021972,1.0,3.0,-0.3720484990317193,1.8210949935439795,1
1.477894044741516,-0.9506045553807283,0.07510859633258703,1.3524727391578226,0.0,3.0,-3.5626660603715608,-0.4376233852424364,1
-0.5182702182736474,0.3242203074394965,2.129515776109881,-2.5899097713108317,0.0,1.0,-3.2431835054695646,1.6768811318482222,0
-0.8084936028931876,1.721231371710879,0.29660400801120507,2.7305913369941166,1.0,1.0,-2.644200377696031,0.4543256607991867,1
-0.5017570435845365,2.4649984747483327,0.8989046194394786,-1.8419100875658083,0.0,,-3.501481401750105,1.3732077400904967,0
0.9154021177020741,1.9151172666501561,2.7487812466612245,2.2964524572424825,,3.0,1.3371300840176508,0.5160411919066916,1
0.32875110965968446,3.828456184690495,1.1335842453780183,1.8568392576926067,0.0,2.0,-0.9021778039650585,1.1561875456781168,0
-0.5297602037670388,-0.9266527960579372,0.5351692268984365,2.8071595444884956,1.0,,0.4135776743879136,0.8141981177358176,1
0.5132674331133561,2.21538190475774,1.1696815572865837,-0.13265603432550233,,3.0,0.020528769850648887,0.031436374248613785,0
0.09707754934804039,-0.7269688380807322,0.42156344831919196,1.3643837630757094,,1.0,-1.4199010635644815,0.5938837116795522,1
0.9686449905328892,3.1395684432262527,0.32470354305031707,-0.7757360577732957,0.0,3.0,0.9210077101535816,0.399948714127055,1
-0.7020530938773524,1.8583119283369958,5.708778313507593,-1.893790571881837,1.0,0.0,-1.965136017422155,0.9500863201344937,1
-0.3276621465977682,2.629414958036177,1.389460292114004,-0.34154440239930706,1.0,1.0,-1.3359254826529217,0.5990788545881601,1
-0.39210815313215763,0.7041755591153509,1.0348490043353156,-2.0055059076692707,1.0,3.0,-2.4156823715104885,0.7003098187296821,1
-1.4635149481321186,3.9191973974866268,0.43895412229842456,2.8922677367183036,0.0,0.0,1.8006116147485574,-0.21811006511926578,0
0.29612027706457605,3.5625869960882772,0.05041034656919646,-2.4225210531557018,0.0,2.0,-1.214270416559474,-0.3946923159619159,0
0.26105527217988933,,0.031549364412740685,0.5352703407157224,0.0,3.0,,0.5494394800888389,0
0.00511345664246089,1.805724129704839,0.8078428119174565,0.7587831315243356,0.0,4.0,-2.1629232859311207,0.6270864777306969,0
-0.23458713337514692,2.869785927942698,1.435622098119723,0.22847725724432522,0.0,1.0,0.6940391542909117,-0.23609710100395498,1
-1.4153707420504142,0.9396611480189767,0.7708475462878865,0.9731153142710012,1.0,3.0,0.5456061801965513,0.900089599727133,1
-0.42064532276535904,3.283333488531068,1.8375002407412462,-2.3029153499286545,1.0,0.0,-4.250959367256694,0.9305312213832181,0
-0.3427145165267695,4.474221341485881,,,0.0,1.0,-0.991749812567639,0.6092934739355378,0
-0.8022772692216189,,0.45689326910444944,-1.2767245732358308,0.0,1.0,-0.766198933407381,0.511017005812623,0
-0.16128571166600914,0.9055962952888859,0.2705895077519065,2.64105637980634,1.0,3.0,-1.5994427892220235,-0.3872478411366542,1
0.4040508568145384,2.5421259759096544,0.5928910126309725,1.5724299206383545,0.0,2.0,1.7694206685608593,,1
1.8861859012105302,0.06028768436202836,0.07512922458664466,2.835086892958456,0.0,0.0,-3.434494244851423,0.7762962633221671,1
0.17457781283183896,2.8585854667635138,3.0819797584795987,-2.7746635815588627,0.0,2.0,-1.8965653728243488,-0.07961490986446285,0
0.25755039072276437,2.6759051192938084,0.25264368415363936,-1.2892009489157479,0.0,2.0,-2.6986756961303504,-0.03043417029601303,0
-0.07444591576616721,-0.804724509298246,2.555000097189736,-1.827464480169906,1.0,4.0,1.059842954024333,0.6951509967570562,1
-1.9187712152990415,0.25732423413145433,0.5549397589335895,-2.9330724761290172,,3.0,-3.057227841530735,1.926356748300611,0
-0.026513875449216878,1.5752916548843494,4.235272378574325,-1.5460456185220715,0.0,5.0,-4.665164531395597,0.2217912337676703,0
0.06023020994102644,1.5487103792887607,0.807567240150137,1.0726559011225731,0.0,2.0,-0.13722976319895464,1.9354750713291087,1
2.463242112485286,0.18578459687179194,2.6712294450021243,-1.6134664671925887,1.0,4.0,-1.278343592038201,0.44662059257884895,1
-0.19236096478112252,2.5834680940282757,0.0053633457543027585,0.05402067289570933,0.0,3.0,1.0806992413464762,0.8946972435426959,0
0.30154734233361247,,1.3792742843437589,2.3269086897899918,0.0,5.0,0.6246867914408689,1.171801324481795,0
-0.03471176970524331,,2.333566633804206,1.1625475220944512,1.0,0.0,-1.0849663177376634,1.2227622312405464,1
-1.168678037619532,0.8663127497624556,0.1504980203928479,-0.6322255805638082,1.0,1.0,-3.8863565382671426,0.7373452959164389,0
1.1428228145150205,3.573060689624845,0.10106514479934617,-0.7651863665273502,1.0,2.0,-3.3962046375888484,0.3392199972595028,0
0.7519330326867741,4.483110669632443,0.5526422224388531,-0.26558511594909184,1.0,2.0,-4.546381824359525,1.0796468892084823,0
0.7910319470430469,1.2746577742301943,2.713247274517523,-1.9377513536405617,0.0,1.0,-1.2765229879010653,,1
-0.9093874547947389,1.0817496242677689,0.7817304691346432,0.8040046044959288,0.0,3.0,-2.317405411608788,0.19489394979017205,0
1.4027943109360992,2.7368114981179943,0.7496253960215273,-0.815083085372367,0.0,6.0,-1.3614388312117407,1.4863614834849366,0
-1.4018510627922809,1.4629559303795205,0.15213318768305817,2.114192095572262,0.0,5.0,-0.6528716489887285,0.8201790464853465,0
0.5868570938002703,1.7909041990051486,0.0007898229212405355,1.5393159603468973,1.0,0.0,2.7966014207246,-0.024432903007225892,1
2.1904556258099785,3.109479727587007,1.6614687984884704,0.6630789845529605,1.0,2.0,0.16173471884351942,-0.10631085656825012,1
-0.9905363251306883,-0.8640341312609392,0.09164890972579917,-0.8147866641029036,1.0,0.0,-0.8573257699432277,1.8712416368576406,1
-0.5662977296027719,3.977453487279004,1.004711698419395,-1.7404090099590936,0.0,3.0,,0.15516947647592566,0
0.09965136508764122,2.109020786494012,2.4606018725738976,,1.0,1.0,-0.9475769073968091,1.0270615367712126,1
-0.5034756541161992,1.3827602831567296,0.23401734879397856,-0.08154540605348082,1.0,4.0,0.7636829835893293,0.7637977194410682,1
-1.5506634310661327,1.8661487686678266,1.0944395155187756,-1.651499770935855,0.0,2.0,-0.21832138362118647,1.003264703906549,0
0.06856297480602733,1.943644032530778,0.0819680179943633,-1.8289523097599627,1.0,3.0,-3.095722011298774,1.8382695129253441,0
-1.0623037137261049,-0.596801955167388,0.9257229351685649,-2.007594572991846,0.0,0.0,-1.7528990924815653,1.1981212568287067,0
0.4735924306351816,4.242407341179854,0.17904499573158056,1.6629671772335701,0.0,2.0,-0.8532541373306626,1.0850395066909,0
-0.9194242342338032,2.061988448405928,1.3316302841661904,-1.6260768881981298,0.0,2.0,-1.8162256913778843,0.36218907838586234,0
1.5499344050175394,2.6645031956710628,0.3584354853454127,0.15985358115118498,0.0,1.0,-2.2342118617423434,0.03479875032833957,1
-0.7832532923362371,3.427324655861064,0.6224855852693554,-0.2907218341616611,0.0,4.0,-5.294403586112917,2.1936259775683813,0
-0.3220615162056756,0.46825631365954967,0.9148680993648819,,0.0,1.0,,0.4707146672000317,0
0.8135172173696698,2.7102078485528427,0.18786498604544336,2.262929402227165,1.0,1.0,-0.4977152933665975,0.4253176638356239,1
-1.2308643164339552,1.5985383636518096,1.3533928746642414,2.206484340490384,0.0,1.0,0.7502319130889754,0.7021549986306856,1
0.22745993460412942,3.2701561628247404,0.36045399074517204,-0.2935435690508421,1.0,3.0,-0.8476819795074999,0.6340185777873802,1
1.307142754282428,-1.190841130527243,1.0858101663950313,-2.9078024955916604,0.0,2.0,1.1188976788520333,1.6149433500599746,1
-1.6074832345612275,1.8513585496380964,0.172311485981935,-0.4413371657141809,0.0,0.0,,0.8777247845216942,0
0.1846338585323042,1.0957690163240577,1.1651292751384503,0.6371612245448421,0.0,6.0,-2.755454670645804,,0
0.25988279424842353,2.648394425951233,,0.34658855458837046,0.0,2.0,-1.9480185158064636,0.03825336183605871,0
0.7818228717773104,2.705066281052303,0.5540054239732568,0.9080166348012328,0.0,1.0,-0.0019726157737527394,0.5074965866075926,0
-1.236950710878082,,0.283963758940748,-2.075545605161499,0.0,1.0,-1.536162217770996,1.217948767652401,0
-1.3204566130842763,0.9317392037359347,1.3798163862921515,0.8792105926843954,0.0,4.0,,-0.5643008965008833,0
0.5219415656168976,1.8340019471640059,0.3038588870877084,-1.9040902875373666,0.0,4.0,-4.115077809632565,0.8457178869966451,0
0.29698467323318606,0.6550366590271879,2.1346778111374167,1.5031438841804938,1.0,2.0,-2.7863515619851245,1.0119189476769472,1
0.25049285034587654,3.2629755431781904,2.2239607267523835,,0.0,5.0,-1.7941588804189679,1.1176564969697453,0
0.3464482094969757,1.4461891993288307,0.21870506003449514,1.259372600288721,0.0,1.0,-2.1626128039074253,0.443938229594201,1
-0.6800247215784908,-2.360482328982462,0.9515188829413949,-2.7128064065633577,0.0,0.0,-2.9491986111080744,1.2344679103708938,1
0.23225369716100355,1.4377669150672907,0.09180573344780919,-0.5528398464545194,0.0,4.0,,-0.0705087099915448,1
0.29307247329868125,0.4421842687340414,0.49681933735593053,1.230207133579997,0.0,7.0,0.2008018985822113,1.1618446300980336,0
-0.7143514180263678,-0.4469137231914182,1.249394700737991,-1.6387769020110352,1.0,3.0,3.384271420504377,0.45684785123847005,1
1.8657745111447566,0.14386004266614139,1.0771147657250166,1.7717222687833356,1.0,2.0,-4.210414235754126,,1
0.4738329209117875,2.164112707749455,0.9800313565001146,0.784678398629592,0.0,1.0,-0.37371254892462336,0.5222405581554217,1
-1.1913034972026486,3.992961242372347,0.33203928580987807,0.5253706328987899,0.0,2.0,-1.869217818108654,0.9550851302410786,0
,2.46977671079747,0.474855298678322,-0.878706874773977,0.0,1.0,-0.9606939963029187,-0.2733643811928701,1
-0.9746816702273214,1.0902449176763904,,-0.10529117771329455,1.0,1.0,2.7015472920240313,1.119703360796689,1
0.787084603742452,2.683856292756054,1.2694818244537012,0.5840958058671184,0.0,3.0,-4.478985732903169,1.109603462250683,0
,1.3113645346715124,0.700955177368684,-0.16522731651065747,0.0,3.0,-2.145428327130401,0.2889617276687476,1
-0.8206823183517105,0.9580994462552832,1.2336269488324905,1.1898799436433602,1.0,6.0,-2.496257757212912,0.5017273638004268,0
0.9633761292443218,0.2684559976505234,0.2862744300412168,-0.39781840135824265,1.0,3.0,-2.140087984834019,-0.10161200318475094,1
0.4127809269364983,-0.6277432101275786,0.3922106803668539,-1.786360909547818,1.0,1.0,-5.221361695176829,-0.31226267542807706,1
0.82206015999449,1.415114440160832,0.4067889899433012,-1.7163973031937165,1.0,4.0,1.5707403220754514,0.6381903892831009,1
1.8967929826539474,2.2370802348801977,0.026079543926041945,-2.9651773869423534,1.0,3.0,1.6501921122096395,0.642710769246229,1
-0.2453881160028705,1.8550644949776653,0.4171043917779007,-1.1942537066479653,0.0,2.0,0.16376259915208058,0.2640560519881787,0
-0.7537361643574896,1.376049608078962,1.626098805092992,1.4935058428711177,0.0,7.0,-3.6767530696715363,-0.37484533202026904,0
-0.8895144296255233,0.5813809089548283,2.27592851512216,1.7649762530256572,1.0,1.0,-0.4447173449311539,0.8199401776950028,1
-0.8158102849654383,2.9123692875274525,0.7302642045424846,-1.7851947474254999,0.0,0.0,0.7319706659243921,0.24708709660891998,0
-0.0771017094141042,0.024302120080122558,0.6078904499642351,2.754263981228446,1.0,1.0,-0.22323564618961045,-0.024539015316123125,1
0.3411519748166439,3.164041870765213,0.031309691414143165,0.014416760880760382,0.0,2.0,-1.0987213334196895,1.3931523901025076,0
0.27669079933001905,0.49667447160991296,2.1136549012898636,2.5018724941110158,0.0,5.0,1.8211607975464483,,1
0.8271832490360238,0.8713471439704477,0.013095587551408345,1.2405916911697865,0.0,1.0,-2.4182797532685907,0.8933423266325069,0
0.01300189187790702,-0.20017778592351565,2.8958883903538677,1.3346005381344783,0.0,2.0,-1.3376643963590402,-0.5496768442814555,1
1.4535340771573169,1.247896779671545,0.6718089656039677,-2.4897382721635735,0.0,1.0,0.25120065911594924,-0.5053510625003255,1
-0.2646568332379561,3.4629686877169683,0.4184507987741728,-1.680053238618416,1.0,2.0,-0.36431808495019247,0.8378748856671548,0
2.720169166589619,2.7734421326659344,2.579900219641659,-2.947111000233164,0.0,1.0,0.1199284805516343,0.2647042825254098,1
0.6256673477650062,3.4676331680420525,0.02469338052851552,1.2967658428604247,1.0,0.0,0.06707327860008694,-0.3181934544057594,1
-0.8571575564162826,2.7832138189009035,0.8708989424757012,-0.9333702694289401,0.0,1.0,0.0497332210573338,1.16495479266336,0
-1.0708924980611123,0.3444952572044462,0.7961383375868712,1.719915096458081,0.0,4.0,-1.7296368113580645,0.7599204420076788,0
0.4824724152431853,1.503816163508664,0.24759045814479716,-0.9663826803778424,0.0,0.0,-2.395011075288571,-0.989521736273894,1
-0.2234627853258509,0.8297013063238059,0.560168945761876,1.9160025137931669,0.0,2.0,-0.725722427244827,1.1715810819724255,0
0.714000494092092,3.99586235605856,1.0563117248883727,-2.215810477510122,1.0,3.0,2.0223774142028796,-0.24471919445094892,1
0.47323762457354485,0.20481703036053256,1.298764173969264,-1.9597610594549508,1.0,1.0,-1.0497214045543226,-0.695525474457084,1
-0.07282891265687277,3.3405465340836664,0.0007171157726430868,-0.9547407624963808,1.0,,0.19879682185243652,-0.07439266003196265,1
-0.846793718068405,3.339430805163154,2.762296748224814,-0.5490756667063601,1.0,3.0,-0.7751253477756415,0.47073842657385917,0
-1.5148472246858646,4.744430302574131,0.1797552993225995,-0.9077831349421297,0.0,4.0,3.067450376432584,0.5541634293336294,0
-0.4465149520670211,1.385470111055754,0.26602552319201395,1.5818821951393192,1.0,3.0,-1.2758320821190092,-0.6444056655884629,1
0.8563987943234723,3.0684832393702433,0.3058099890027934,-2.4182916442397118,1.0,5.0,0.20567397188901615,-0.4891711492127975,1
0.21409374413020396,5.4224777548082645,0.0385538775516863,-0.8926978821690716,1.0,1.0,-2.4377779724229587,-0.032634046013878426,0
-1.245738778711988,1.073537484599455,0.13130772234466576,2.0234399970927566,0.0,2.0,-3.240879940249466,0.012087705034593665,0
0.173180925851182,-0.30256037129853963,4.294010112250766,-2.599217536426968,1.0,2.0,-1.013803455198307,1.0332591837668041,1
0.3853173797288368,-0.8200150508616453,,2.6540610460281444,0.0,2.0,1.3621958544101562,0.2106748901859838,1
-0.883857436201133,3.0690680432919972,0.12250790693285697,2.917901053632077,1.0,3.0,0.26717788225509587,1.019840995739886,0
0.1537251059455279,-0.8247253120878755,0.11315891223484491,-2.4685909570495195,0.0,2.0,-5.172800867260783,1.2670773851889214,0
0.058208718445999896,1.4415214205931157,1.271038846448485,-1.2523648664655782,0.0,2.0,0.4657185650936764,0.8889693520002582,0
-1.142970297830623,2.655969780558441,1.9280512215089258,-0.7655960037878629,0.0,5.0,-4.062700805625607,-1.651876995530917,0
0.3577873603482833,2.277763305244871,0.2969950364710894,1.6583482119163566,0.0,2.0,0.6799843327407715,0.2871881733138073,1
0.5607845263682344,2.6381672962762583,0.02113121205612556,0.5755608727004029,0.0,2.0,0.08881946171522759,0.38358595196417333,1
1.083051243175277,2.333434783701281,0.25243078918109263,0.8661942029554042,1.0,3.0,-1.2996108916836766,0.4619033568799219,1
1.053802052034903,3.91829871997009,0.058175544727036135,1.545058936911036,0.0,1.0,0.4545052127841367,-0.9575253544098414,1
-1.377669367957091,0.5715254288918046,0.10913979997587561,-2.2921260033778457,0.0,3.0,-1.5282659950217403,,0
-0.9378250399151228,0.9845072923122031,0.5647682488269562,1.9992567414615738,0.0,1.0,-0.7012726076973423,-0.453570947367526,0
0.5150352672086598,0.8410108320937639,0.2612587578852589,,0.0,2.0,-3.876460826274294,-0.14859382138703336,0
0.5137859509122088,3.2452877177939152,0.7255585572885688,0.4640503511782219,0.0,2.0,-1.5123985606623949,0.3189177335615657,0
0.5150476863060479,3.3505978825925955,0.29235129399663173,2.3384120086983398,0.0,2.0,0.8477251423182584,-0.019086822773036416,0
3.852731490654721,2.6768379789777623,2.8224060723135884,1.201838123302843,0.0,2.0,-3.662318636985281,-0.0971087943350778,1
0.570890510693167,3.775240500334892,2.3638645884099563,-1.7898002242138475,0.0,5.0,0.6372473669809673,0.36142139072510593,0
1.135565640180599,0.23293869893542896,0.8365698567765499,-0.4215277135459994,0.0,3.0,-5.0374394465583965,0.1554545463223685,1
0.9540017634932023,4.500836167326705,0.4376123250270115,-0.03574279838560024,0.0,0.0,-3.37919167566022,0.6397829360574172,0
0.651391251305798,4.2848579325683875,0.4798873236872913,-2.668694239497566,0.0,1.0,-1.6295737065711888,0.20610066621994283,0
-0.3152692446403456,3.10343299586862,0.5307771434917429,2.7278250801603345,1.0,1.0,-0.6928299999307423,-0.597326308436221,1
0.7589692204932674,4.67269836315659,1.3004077976573376,-2.228536435218729,0.0,0.0,-2.145425359662605,-0.22175762316759373,0
-0.7728252145375718,-0.48493481151666096,0.6008214416246606,1.1847676033603616,0.0,2.0,-2.200014276909297,0.2703645290939428,0
-0.23681860674000887,1.2133277956060222,1.943023943697275,0.03738621654528096,0.0,4.0,1.2143207588713256,0.18641717256129114,1
-0.48536354782910346,0.8970448089770715,2.8840976282221655,-2.8462065006934645,0.0,3.0,1.3773803501250965,,1
0.08187413938632256,3.0822189856360147,0.40939203848483435,2.54848485518617,0.0,0.0,-1.848790463619022,0.9736062940971184,0
